siteID,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
Site-104,Closed-Wet,2022-06-21,W,4,Rhigla,Rhizomnium glabrescens,0.5,,
Site-104,Closed-Wet,2022-06-21,W,4,Scabol,Scapania bolanderi,0.5,,
Site-104,Closed-Wet,2022-06-21,W,5,Gausha,Gaultheria shallon,45,65,
Site-104,Closed-Wet,2022-06-21,W,5,Isosto,Isothecium stoloniferum,0.5,,
Site-104,Closed-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,25,,
Site-104,Closed-Wet,2022-06-21,W,5,Rhigla,Rhizomnium glabrescens,1,,
Site-106,Closed-Wet,2022-06-19,E,1,Berner,Berberis nervosa,15,,
Site-106,Closed-Wet,2022-06-19,E,1,Gausha,Gaultheria shallon,25,65,
Site-106,Closed-Wet,2022-06-19,E,1,Kinore,Kindbergia oregana,70,,
Site-106,Closed-Wet,2022-06-19,E,2,Berner,Berberis nervosa,40,,
Site-106,Closed-Wet,2022-06-19,E,2,Gausha,Gaultheria shallon,25,50,
Site-106,Closed-Wet,2022-06-19,E,2,Kinore,Kindbergia oregana,50,,
Site-106,Closed-Wet,2022-06-19,E,2,Pteaqu,Pteridium aquilinum,2,,
Site-106,Closed-Wet,2022-06-19,E,2,Scabol,Scapania bolanderi,0.5,,
Site-106,Closed-Wet,2022-06-19,E,3,Berner,Berberis nervosa,25,,
Site-106,Closed-Wet,2022-06-19,E,3,Gausha,Gaultheria shallon,40,80,
Site-106,Closed-Wet,2022-06-19,E,3,Isosto,Isothecium stoloniferum,0.5,,
Site-106,Closed-Wet,2022-06-19,E,3,Kinore,Kindbergia oregana,75,,
Site-106,Closed-Wet,2022-06-19,E,3,Linbor,Linnaea borealis,0.5,,
Site-106,Closed-Wet,2022-06-19,E,3,Pteaqu,Pteridium aquilinum,5,,
Site-106,Closed-Wet,2022-06-19,E,4,Berner,Berberis nervosa,20,,
Site-106,Closed-Wet,2022-06-19,E,4,Bucund,Buckiella undulata,0.5,,
Site-106,Closed-Wet,2022-06-19,E,4,Dicfus,Dicranum fuscescens,0.5,,
Site-106,Closed-Wet,2022-06-19,E,4,Gausha,Gaultheria shallon,5,60,
Site-106,Closed-Wet,2022-06-19,E,4,Kinore,Kindbergia oregana,85,,
Site-106,Closed-Wet,2022-06-19,E,4,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-106,Closed-Wet,2022-06-19,E,4,Scabol,Scapania bolanderi,1,,
Site-106,Closed-Wet,2022-06-19,E,4,Viosem,Viola sempervirens,0.5,,
Site-106,Closed-Wet,2022-06-19,E,5,Berner,Berberis nervosa,5,,
Site-106,Closed-Wet,2022-06-19,E,5,Dichow,Dicranum fuscescens,0.5,,
Site-106,Closed-Wet,2022-06-19,E,5,Isosto,Isothecium stoloniferum,2,,
Site-106,Closed-Wet,2022-06-19,E,5,Kinore,Kindbergia oregana,40,,
Site-106,Closed-Wet,2022-06-19,E,5,Lyslat,Lysimachia latifolia,0.5,,
Site-106,Closed-Wet,2022-06-19,E,5,Viosem,Viola sempervirens,0.5,,
Site-106,Closed-Wet,2022-06-19,N,1,Berner,Berberis nervosa,40,,
Site-106,Closed-Wet,2022-06-19,N,1,Gausha,Gaultheria shallon,10,75,
Site-106,Closed-Wet,2022-06-19,N,1,Hylspl,Hylocomium splendens,5,,
Site-106,Closed-Wet,2022-06-19,N,1,Hypcir,Hypnum circinale,1,,
Site-106,Closed-Wet,2022-06-19,N,1,Isosto,Isothecium stoloniferum,0.5,,
Site-106,Closed-Wet,2022-06-19,N,1,Kinore,Kindbergia oregana,75,,
Site-106,Closed-Wet,2022-06-19,N,1,Psemen,Pseudotsuga menziesii,2,,
Site-106,Closed-Wet,2022-06-19,N,1,Rhytri,Rhytidiadelphus loreus,2,,
Site-106,Closed-Wet,2022-06-19,N,2,Berner,Berberis nervosa,35,,
Site-106,Closed-Wet,2022-06-19,N,2,Bucund,Buckiella undulata,0.5,,
Site-106,Closed-Wet,2022-06-19,N,2,Gausha,Gaultheria shallon,30,115,
Site-106,Closed-Wet,2022-06-19,N,2,Hylspl,Hylocomium splendens,8,,
Site-106,Closed-Wet,2022-06-19,N,2,Kinore,Kindbergia oregana,60,,
Site-106,Closed-Wet,2022-06-19,N,2,Neocor,Neottia cordata,0.5,,
Site-106,Closed-Wet,2022-06-19,N,2,Rhytri,Rhytidiadelphus triquetrus,2,,
Site-106,Closed-Wet,2022-06-19,N,3,Berner,Berberis nervosa,25,,
Site-106,Closed-Wet,2022-06-19,N,3,Gausha,Gaultheria shallon,0.5,,
Site-106,Closed-Wet,2022-06-19,N,3,Kinore,Kindbergia oregana,80,,
Site-106,Closed-Wet,2022-06-19,N,3,Lyslat,Lysimachia latifolia,0.5,,
Site-106,Closed-Wet,2022-06-19,N,3,Viosem,Viola sempervirens,0.5,,
Site-106,Closed-Wet,2022-06-19,N,4,Berner,Berberis nervosa,40,,
Site-106,Closed-Wet,2022-06-19,N,4,Dicfus,Dicranum fuscescens,0.5,,
Site-106,Closed-Wet,2022-06-19,N,4,Galapa,Galium aparine,0.5,,
Site-106,Closed-Wet,2022-06-19,N,4,Gausha,Gaultheria shallon,8,50,
Site-106,Closed-Wet,2022-06-19,N,4,Hypcir,Hypnum circinale,10,,
Site-106,Closed-Wet,2022-06-19,N,4,Isosto,Isothecium stoloniferum,0.5,,
Site-106,Closed-Wet,2022-06-19,N,4,Kinore,Kindbergia oregana,90,,
Site-106,Closed-Wet,2022-06-19,N,4,Lyslat,Lysimachia latifolia,1,,
Site-106,Closed-Wet,2022-06-19,N,4,Pteaqu,Pteridium aquilinum,3,,
Site-106,Closed-Wet,2022-06-19,N,4,Tsuhet,Tsuga heterophylla,0.5,,
Site-106,Closed-Wet,2022-06-19,N,4,Viosem,Viola sempervirens,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Berner,Berberis nervosa,2,,
Site-106,Closed-Wet,2022-06-19,N,5,Dichow,Dicranum howellii,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Gausha,Gaultheria shallon,1,35,
Site-106,Closed-Wet,2022-06-19,N,5,Hypcir,Hypnum circinale,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Kinore,Kindbergia oregana,90,,
Site-106,Closed-Wet,2022-06-19,N,5,Neocor,Neottia cordata,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Pteaqu,Pteridium aquilinum,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Scabol,Scapania bolanderi,0.5,,
Site-106,Closed-Wet,2022-06-19,N,5,Tsuhet,Tsuga heterophylla,10,,
Site-106,Closed-Wet,2022-06-19,S,1,Berner,Berberis nervosa,15,,
Site-106,Closed-Wet,2022-06-19,S,1,Gausha,Gaultheria shallon,10,50,
Site-106,Closed-Wet,2022-06-19,S,1,Kinore,Kindbergia oregana,50,,
Site-106,Closed-Wet,2022-06-19,S,1,Pteaqu,Pteridium aquilinum,1,,
Site-106,Closed-Wet,2022-06-19,S,2,Berner,Berberis nervosa,5,,
Site-106,Closed-Wet,2022-06-19,S,2,Gausha,Gaultheria shallon,5,40,
Site-106,Closed-Wet,2022-06-19,S,2,Kinore,Kindbergia oregana,85,,
Site-106,Closed-Wet,2022-06-19,S,3,Berner,Berberis nervosa,5,,
Site-106,Closed-Wet,2022-06-19,S,3,Gausha,Gaultheria shallon,1,25,
Site-106,Closed-Wet,2022-06-19,S,3,Hylspl,Hylocomium splendens,0.5,,
Site-106,Closed-Wet,2022-06-19,S,3,Kinore,Kindbergia oregana,80,,
Site-106,Closed-Wet,2022-06-19,S,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-106,Closed-Wet,2022-06-19,S,4,Berner,Berberis nervosa,10,,
Site-106,Closed-Wet,2022-06-19,S,4,Gausha,Gaultheria shallon,1,25,
Site-106,Closed-Wet,2022-06-19,S,4,Hylspl,Hylocomium splendens,0.5,,
Site-106,Closed-Wet,2022-06-19,S,4,Isosto,Isothecium stoloniferum,0.5,,
Site-106,Closed-Wet,2022-06-19,S,4,Kinore,Kindbergia oregana,80,,
Site-106,Closed-Wet,2022-06-19,S,4,Pteaqu,Pteridium aquilinum,2,,
Site-106,Closed-Wet,2022-06-19,S,5,Berner,Berberis nervosa,2,,
Site-106,Closed-Wet,2022-06-19,S,5,Fessub,Festuca subuliflora,0.5,,
Site-106,Closed-Wet,2022-06-19,S,5,Hylspl,Hylocomium splendens,1,,
Site-106,Closed-Wet,2022-06-19,S,5,Isosto,Isothecium stoloniferum,0.5,,
Site-106,Closed-Wet,2022-06-19,S,5,Kinore,Kindbergia oregana,90,,
Site-106,Closed-Wet,2022-06-19,S,5,Pruema,Prunus emarginata,1,,
Site-106,Closed-Wet,2022-06-19,S,5,Rosgym,Rosa gynmocarpa,1,,
Site-106,Closed-Wet,2022-06-19,W,1,Berner,Berberis nervosa,35,,
Site-106,Closed-Wet,2022-06-19,W,1,Bucund,Buckiella undulata,0.5,,
Site-106,Closed-Wet,2022-06-19,W,1,Dicfus,Dicranum fuscescens,0.5,,
Site-106,Closed-Wet,2022-06-19,W,1,Gausha,Gaultheria shallon,1,40,
Site-106,Closed-Wet,2022-06-19,W,1,Hypcir,Hypnum circinale,0.5,,
Site-106,Closed-Wet,2022-06-19,W,1,Kinore,Kindbergia oregana,85,,
Site-106,Closed-Wet,2022-06-19,W,1,Linbor,Linnaea borealis,1,,
Site-106,Closed-Wet,2022-06-19,W,1,Pteaqu,Pteridium aquilinum,1,,
Site-106,Closed-Wet,2022-06-19,W,1,Ptical,Ptilidium californicum,0.5,,
Site-106,Closed-Wet,2022-06-19,W,2,Berner,Berberis nervosa,30,,
Site-106,Closed-Wet,2022-06-19,W,2,Gausha,Gaultheria shallon,2,50,
Site-106,Closed-Wet,2022-06-19,W,2,Hylspl,Hylocomium splendens,50,,
Site-106,Closed-Wet,2022-06-19,W,2,Kinore,Kindbergia oregana,50,,
Site-106,Closed-Wet,2022-06-19,W,2,Linbor,Linnaea borealis,0.5,,
Site-106,Closed-Wet,2022-06-19,W,2,Pteaqu,Pteridium aquilinum,0.5,,
Site-106,Closed-Wet,2022-06-19,W,2,Rosgym,Rosa gynmocarpa,2,,
Site-106,Closed-Wet,2022-06-19,W,3,Berner,Berberis nervosa,25,,
Site-106,Closed-Wet,2022-06-19,W,3,Bucund,Buckiella undulata,0.5,,
Site-106,Closed-Wet,2022-06-19,W,3,Gausha,Gaultheria shallon,5,35,
Site-106,Closed-Wet,2022-06-19,W,3,Hylspl,Hylocomium splendens,10,,
Site-106,Closed-Wet,2022-06-19,W,3,Hypcir,Hypnum circinale,0.5,,
Site-106,Closed-Wet,2022-06-19,W,3,Kinore,Kindbergia oregana,40,,
Site-106,Closed-Wet,2022-06-19,W,3,Linbor,Linnaea borealis,0.5,,
Site-106,Closed-Wet,2022-06-19,W,3,Lyslat,Lysimachia latifolia,0.5,,
Site-106,Closed-Wet,2022-06-19,W,3,Pteaqu,Pteridium aquilinum,5,,
Site-106,Closed-Wet,2022-06-19,W,3,Ptical,Ptilidium californicum,0.5,,
Site-106,Closed-Wet,2022-06-19,W,3,Rosgym,Rosa gynmocarpa,0.5,,
Site-106,Closed-Wet,2022-06-19,W,4,Berner,Berberis nervosa,20,,
Site-106,Closed-Wet,2022-06-19,W,4,Gausha,Gaultheria shallon,10,45,
Site-106,Closed-Wet,2022-06-19,W,4,Hylspl,Hylocomium splendens,15,,
Site-106,Closed-Wet,2022-06-19,W,4,Kinore,Kindbergia oregana,20,,
Site-106,Closed-Wet,2022-06-19,W,4,Linbor,Linnaea borealis,0.5,,
Site-106,Closed-Wet,2022-06-19,W,4,Lyslat,Lysimachia latifolia,0.5,,
Site-106,Closed-Wet,2022-06-19,W,4,Pteaqu,Pteridium aquilinum,2,,
Site-106,Closed-Wet,2022-06-19,W,4,Rhylor,Rhytidiadelphus loreus,5,,
Site-106,Closed-Wet,2022-06-19,W,5,Berner,Berberis nervosa,25,,
Site-106,Closed-Wet,2022-06-19,W,5,Gausha,Gaultheria shallon,2,25,
Site-106,Closed-Wet,2022-06-19,W,5,Kinore,Kindbergia oregana,80,,
Site-106,Closed-Wet,2022-06-19,W,5,Pteaqu,Pteridium aquilinum,5,,
Site-106,Closed-Wet,2022-06-19,W,5,Vacpar,Vaccinium parvifolium,0.5,,
Site-106,Closed-Wet,2022-06-19,W,5,Viosem,Viola sempervirens,0.5,,
Site-107,Closed-Wet,2022-06-21,E,1,Gausha,Gaultheria shallon,6,60,
Site-107,Closed-Wet,2022-06-21,E,1,Hylspl,Hylocomium splendens,10,,
Site-107,Closed-Wet,2022-06-21,E,1,Kinore,Kindbergia oregana,3,,
Site-107,Closed-Wet,2022-06-21,E,1,Polmun,Polystichum munitum,35,,
Site-107,Closed-Wet,2022-06-21,E,1,Pteaqu,Pteridium aquilinum,0.5,,
Site-107,Closed-Wet,2022-06-21,E,2,Gausha,Gaultheria shallon,12,45,
Site-107,Closed-Wet,2022-06-21,E,2,Kinore,Kindbergia oregana,5,,
Site-107,Closed-Wet,2022-06-21,E,2,Polmun,Polystichum munitum,2,,
Site-107,Closed-Wet,2022-06-21,E,2,Pteaqu,Pteridium aquilinum,5,,
Site-107,Closed-Wet,2022-06-21,E,3,Gausha,Gaultheria shallon,20,60,
Site-107,Closed-Wet,2022-06-21,E,3,Kinore,Kindbergia oregana,10,,
Site-107,Closed-Wet,2022-06-21,E,3,Polmun,Polystichum munitum,15,,
Site-107,Closed-Wet,2022-06-21,E,3,Pteaqu,Pteridium aquilinum,15,,
Site-107,Closed-Wet,2022-06-21,E,4,Dichow,Dicranum howellii,0.5,,
Site-107,Closed-Wet,2022-06-21,E,4,Gausha,Gaultheria shallon,20,60,
Site-107,Closed-Wet,2022-06-21,E,4,Kinore,Kindbergia oregana,1,,
Site-107,Closed-Wet,2022-06-21,E,4,Polmun,Polystichum munitum,17,,
Site-107,Closed-Wet,2022-06-21,E,5,Gausha,Gaultheria shallon,60,65,
Site-107,Closed-Wet,2022-06-21,E,5,Kinore,Kindbergia oregana,2,,
Site-107,Closed-Wet,2022-06-21,E,5,Polmun,Polystichum munitum,1,,
Site-107,Closed-Wet,2022-06-21,N,1,Gausha,Gaultheria shallon,50,95,
Site-107,Closed-Wet,2022-06-21,N,1,Kinore,Kindbergia oregana,7,,
Site-107,Closed-Wet,2022-06-21,N,1,Polmun,Polystichum munitum,3,,
Site-107,Closed-Wet,2022-06-21,N,2,Gausha,Gaultheria shallon,65,70,
Site-107,Closed-Wet,2022-06-21,N,2,Kinore,Kindbergia oregana,25,,
Site-107,Closed-Wet,2022-06-21,N,3,Dicfus,Dicranum fuscescens,0.5,,
Site-107,Closed-Wet,2022-06-21,N,3,Gausha,Gaultheria shallon,30,60,
Site-107,Closed-Wet,2022-06-21,N,3,Hypcir,Hypnum circinale,2,,
Site-107,Closed-Wet,2022-06-21,N,3,Isosto,Isothecium stoloniferum,0.5,,
Site-107,Closed-Wet,2022-06-21,N,3,Kinore,Kindbergia oregana,80,,
Site-107,Closed-Wet,2022-06-21,N,4,Gausha,Gaultheria shallon,25,90,
Site-107,Closed-Wet,2022-06-21,N,4,Kinore,Kindbergia oregana,5,,
Site-107,Closed-Wet,2022-06-21,N,5,Gausha,Gaultheria shallon,55,100,
Site-107,Closed-Wet,2022-06-21,N,5,Kinore,Kindbergia oregana,2,,
Site-107,Closed-Wet,2022-06-21,N,5,Polmun,Polystichum munitum,0.5,,
Site-107,Closed-Wet,2022-06-21,S,1,Gausha,Gaultheria shallon,55,80,
Site-107,Closed-Wet,2022-06-21,S,1,Kinore,Kindbergia oregana,0.5,,
Site-107,Closed-Wet,2022-06-21,S,2,Gausha,Gaultheria shallon,35,125,
Site-107,Closed-Wet,2022-06-21,S,2,Hypcir,Hypnum circinale,5,,
Site-107,Closed-Wet,2022-06-21,S,2,Kinore,Kindbergia oregana,1,,
Site-107,Closed-Wet,2022-06-21,S,3,Gausha,Gaultheria shallon,60,90,
Site-107,Closed-Wet,2022-06-21,S,3,Hypcir,Hypnum circinale,2,,
Site-107,Closed-Wet,2022-06-21,S,3,Kinore,Kindbergia oregana,2,,
Site-107,Closed-Wet,2022-06-21,S,4,Gausha,Gaultheria shallon,40,70,
Site-107,Closed-Wet,2022-06-21,S,5,Gausha,Gaultheria shallon,45,80,
Site-107,Closed-Wet,2022-06-21,S,5,Kinore,Kindbergia oregana,2,,
Site-107,Closed-Wet,2022-06-21,S,5,Symalb,Symphoricarpos albus,1,,
Site-107,Closed-Wet,2022-06-21,W,1,Gausha,Gaultheria shallon,50,75,
Site-107,Closed-Wet,2022-06-21,W,1,Kinore,Kindbergia oregana,5,,
Site-107,Closed-Wet,2022-06-21,W,2,Gausha,Gaultheria shallon,22,95,
Site-107,Closed-Wet,2022-06-21,W,2,Kinore,Kindbergia oregana,10,,
Site-107,Closed-Wet,2022-06-21,W,2,Polmun,Polystichum munitum,2,,
Site-107,Closed-Wet,2022-06-21,W,3,Gausha,Gaultheria shallon,55,90,
Site-107,Closed-Wet,2022-06-21,W,3,Kinore,Kindbergia oregana,5,,
Site-107,Closed-Wet,2022-06-21,W,3,Polmun,Polystichum munitum,2,,
Site-107,Closed-Wet,2022-06-21,W,4,Gausha,Gaultheria shallon,30,95,
Site-107,Closed-Wet,2022-06-21,W,4,Kinore,Kindbergia oregana,2,,
Site-107,Closed-Wet,2022-06-21,W,4,Polmun,Polystichum munitum,0.5,,
Site-107,Closed-Wet,2022-06-21,W,5,Berner,Berberis nervosa,0.5,,
Site-107,Closed-Wet,2022-06-21,W,5,Gausha,Gaultheria shallon,40,85,
Site-107,Closed-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,1,,
Site-107,Closed-Wet,2022-06-21,W,5,Polmun,Polystichum munitum,0.5,,
Site-109,Closed-Wet,2022-06-22,E,1,Brovul,Bromus vulgaris,10,,
Site-109,Closed-Wet,2022-06-22,E,1,Carlep,Carex leptopoda,5,,
Site-109,Closed-Wet,2022-06-22,E,1,Galapa,Galium aparine,5,,
Site-109,Closed-Wet,2022-06-22,E,1,Galtri,Galium triflorum,2,,
Site-109,Closed-Wet,2022-06-22,E,1,Gausha,Gaultheria shallon,15,40,
Site-109,Closed-Wet,2022-06-22,E,1,Kinore,Kindbergia oregana,1,,
Site-109,Closed-Wet,2022-06-22,E,1,Leuaca,Leucolepis acanthoneuron,45,,
Site-109,Closed-Wet,2022-06-22,E,1,Mycmur,Mycelis muralis,2,,
Site-109,Closed-Wet,2022-06-22,E,1,Nempar,Nemophila parviflora,0.5,,
Site-109,Closed-Wet,2022-06-22,E,1,Rosgym,Rosa gynmocarpa,30,,
Site-109,Closed-Wet,2022-06-22,E,2,Brovul,Bromus vulgaris,8,,
Site-109,Closed-Wet,2022-06-22,E,2,Carlep,Carex leptopoda,5,,
Site-109,Closed-Wet,2022-06-22,E,2,Galapa,Galium aparine,2,,
Site-109,Closed-Wet,2022-06-22,E,2,Galtri,Galium triflorum,2,,
Site-109,Closed-Wet,2022-06-22,E,2,Gausha,Gaultheria shallon,25,40,
Site-109,Closed-Wet,2022-06-22,E,2,Leuaca,Leucolepis acanthoneuron,60,,
Site-109,Closed-Wet,2022-06-22,E,2,Mycmur,Mycelis muralis,0.5,,
Site-109,Closed-Wet,2022-06-22,E,2,Nempar,Nemophila parviflora,0.5,,
Site-109,Closed-Wet,2022-06-22,E,3,Brovul,Bromus vulgaris,2,,
Site-109,Closed-Wet,2022-06-22,E,3,Carlep,Carex leptopoda,0.5,,
Site-109,Closed-Wet,2022-06-22,E,3,Fesocc,Festuca occidentalis,2,,
Site-109,Closed-Wet,2022-06-22,E,3,Galapa,Galium aparine,3,,
Site-109,Closed-Wet,2022-06-22,E,3,Gausha,Gaultheria shallon,15,40,
Site-109,Closed-Wet,2022-06-22,E,3,Hylspl,Hylocomium splendens,30,,
Site-109,Closed-Wet,2022-06-22,E,3,Hypcir,Hypnum circinale,0.5,,
Site-109,Closed-Wet,2022-06-22,E,3,Leuaca,Leucolepis acanthoneuron,0.5,,
Site-109,Closed-Wet,2022-06-22,E,3,Polmun,Polystichum munitum,0.5,,
Site-109,Closed-Wet,2022-06-22,E,3,Ruburs,Rubus ursinus,0.5,,
Site-109,Closed-Wet,2022-06-22,E,4,Galapa,Galium aparine,5,,
Site-109,Closed-Wet,2022-06-22,E,4,Gausha,Gaultheria shallon,17,40,
Site-109,Closed-Wet,2022-06-22,E,4,Hylspl,Hylocomium splendens,0.5,,
Site-109,Closed-Wet,2022-06-22,E,4,Kinore,Kindbergia oregana,20,,
Site-109,Closed-Wet,2022-06-22,E,4,Nempar,Nemophila parviflora,0.5,,
Site-109,Closed-Wet,2022-06-22,E,4,Polmun,Polystichum munitum,1,,
Site-109,Closed-Wet,2022-06-22,E,5,Berner,Berberis nervosa,1,,
Site-109,Closed-Wet,2022-06-22,E,5,Fesocc,Festuca occidentalis,0.5,,
Site-109,Closed-Wet,2022-06-22,E,5,Galapa,Galium aparine,1,,
Site-109,Closed-Wet,2022-06-22,E,5,Gausha,Gaultheria shallon,12,30,
Site-109,Closed-Wet,2022-06-22,E,5,Kinore,Kindbergia oregana,7,,
Site-109,Closed-Wet,2022-06-22,E,5,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-109,Closed-Wet,2022-06-22,N,1,Galapa,Galium aparine,0.5,,
Site-109,Closed-Wet,2022-06-22,N,1,Gausha,Gaultheria shallon,25,110,
Site-109,Closed-Wet,2022-06-22,N,1,Kinore,Kindbergia oregana,15,,
Site-109,Closed-Wet,2022-06-22,N,1,Lyslat,Lysimachia latifolia,0.5,,
Site-109,Closed-Wet,2022-06-22,N,2,Colhet,Colomia heterophylla,0.5,,
Site-109,Closed-Wet,2022-06-22,N,2,Galapa,Galium aparine,5,,
Site-109,Closed-Wet,2022-06-22,N,2,Gausha,Gaultheria shallon,20,40,
Site-109,Closed-Wet,2022-06-22,N,2,Kinore,Kindbergia oregana,40,,
Site-109,Closed-Wet,2022-06-22,N,2,Lyslat,Lysimachia latifolia,0.5,,
Site-109,Closed-Wet,2022-06-22,N,2,Polmun,Polystichum munitum,0.5,,
Site-109,Closed-Wet,2022-06-22,N,3,Caroli,Cardamine oligosperma,0.5,,
Site-109,Closed-Wet,2022-06-22,N,3,Colhet,Colomia heterophylla,0.5,,
Site-109,Closed-Wet,2022-06-22,N,3,Galapa,Galium aparine,10,,
Site-109,Closed-Wet,2022-06-22,N,3,Gausha,Gaultheria shallon,12,40,
Site-109,Closed-Wet,2022-06-22,N,3,Kinore,Kindbergia oregana,35,,
Site-109,Closed-Wet,2022-06-22,N,3,Mycmur,Mycelis muralis,0.5,,
Site-109,Closed-Wet,2022-06-22,N,4,Fessub,Festuca subuliflora,0.5,,
Site-109,Closed-Wet,2022-06-22,N,4,Galapa,Galium aparine,8,,
Site-109,Closed-Wet,2022-06-22,N,4,Gausha,Gaultheria shallon,20,45,
Site-109,Closed-Wet,2022-06-22,N,4,Hypcir,Hypnum circinale,0.5,,
Site-109,Closed-Wet,2022-06-22,N,4,Kinore,Kindbergia oregana,10,,
Site-109,Closed-Wet,2022-06-22,N,5,Gausha,Gaultheria shallon,30,50,
Site-109,Closed-Wet,2022-06-22,N,5,Kinore,Kindbergia oregana,25,,
Site-109,Closed-Wet,2022-06-22,N,5,Melsub,Melica subulata,0.5,,
Site-109,Closed-Wet,2022-06-22,N,5,Ruburs,Rubus ursinus,0.5,,
Site-109,Closed-Wet,2022-06-22,S,1,Dicfus,Dicranum fuscescens,0.5,,
Site-109,Closed-Wet,2022-06-22,S,1,Fesocc,Festuca occidentalis,0.5,,
Site-109,Closed-Wet,2022-06-22,S,1,Galapa,Galium aparine,5,,
Site-109,Closed-Wet,2022-06-22,S,1,Gausha,Gaultheria shallon,2,40,
Site-109,Closed-Wet,2022-06-22,S,1,Hylspl,Hylocomium splendens,20,,
Site-109,Closed-Wet,2022-06-22,S,1,Hypcir,Hypnum circinale,3,,
Site-109,Closed-Wet,2022-06-22,S,1,Kinore,Kindbergia oregana,20,,
Site-109,Closed-Wet,2022-06-22,S,1,Nempar,Nemophila parviflora,0.5,,
Site-109,Closed-Wet,2022-06-22,S,1,Rhylor,Rhytidiadelphus loreus,2,,
Site-109,Closed-Wet,2022-06-22,S,1,Rhytri,Rhytidiadelphus triquetrus,1,,
Site-109,Closed-Wet,2022-06-22,S,2,Galapa,Galium aparine,3,,
Site-109,Closed-Wet,2022-06-22,S,2,Gausha,Gaultheria shallon,30,55,
Site-109,Closed-Wet,2022-06-22,S,2,Hylspl,Hylocomium splendens,25,,
Site-109,Closed-Wet,2022-06-22,S,2,Kinore,Kindbergia oregana,30,,
Site-109,Closed-Wet,2022-06-22,S,2,Nempar,Nemophila parviflora,1,,
Site-109,Closed-Wet,2022-06-22,S,2,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-109,Closed-Wet,2022-06-22,S,3,Fesocc,Festuca occidentalis,2,,
Site-109,Closed-Wet,2022-06-22,S,3,Galapa,Galium aparine,1,,
Site-109,Closed-Wet,2022-06-22,S,3,Galtri,Galium triflorum,2,,
Site-109,Closed-Wet,2022-06-22,S,3,Gausha,Gaultheria shallon,35,65,
Site-109,Closed-Wet,2022-06-22,S,3,Hylspl,Hylocomium splendens,0.5,,
Site-109,Closed-Wet,2022-06-22,S,3,Kinore,Kindbergia oregana,25,,
Site-109,Closed-Wet,2022-06-22,S,3,Nempar,Nemophila parviflora,0.5,,
Site-109,Closed-Wet,2022-06-22,S,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-109,Closed-Wet,2022-06-22,S,4,Gausha,Gaultheria shallon,40,45,
Site-109,Closed-Wet,2022-06-22,S,4,Kinore,Kindbergia oregana,17,,
Site-109,Closed-Wet,2022-06-22,S,5,Gausha,Gaultheria shallon,25,55,
Site-109,Closed-Wet,2022-06-22,S,5,Kinore,Kindbergia oregana,30,,
Site-109,Closed-Wet,2022-06-22,W,1,Fesocc,Festuca occidentalis,0.5,,
Site-109,Closed-Wet,2022-06-22,W,1,Galapa,Galium aparine,0.5,,
Site-109,Closed-Wet,2022-06-22,W,1,Gausha,Gaultheria shallon,17,60,
Site-109,Closed-Wet,2022-06-22,W,1,Holdis,Holodiscus discolor,5,,
Site-109,Closed-Wet,2022-06-22,W,1,Hylspl,Hylocomium splendens,0.5,,
Site-109,Closed-Wet,2022-06-22,W,1,Hypcir,Hypnum circinale,0.5,,
Site-109,Closed-Wet,2022-06-22,W,1,Kinore,Kindbergia oregana,15,,
Site-109,Closed-Wet,2022-06-22,W,1,Polmun,Polystichum munitum,0.5,,
Site-109,Closed-Wet,2022-06-22,W,1,Ruburs,Rubus ursinus,0.5,,
Site-109,Closed-Wet,2022-06-22,W,2,Gausha,Gaultheria shallon,12,50,
Site-109,Closed-Wet,2022-06-22,W,2,Hylspl,Hylocomium splendens,2,,
Site-109,Closed-Wet,2022-06-22,W,2,Kinore,Kindbergia oregana,30,,
Site-109,Closed-Wet,2022-06-22,W,2,Loncil,Lonicera ciliosa,0.5,,
Site-109,Closed-Wet,2022-06-22,W,2,Ruburs,Rubus ursinus,0.5,,
Site-109,Closed-Wet,2022-06-22,W,3,Berner,Berberis nervosa,0.5,,
Site-109,Closed-Wet,2022-06-22,W,3,Gausha,Gaultheria shallon,5,20,
Site-109,Closed-Wet,2022-06-22,W,3,Hylspl,Hylocomium splendens,25,,
Site-109,Closed-Wet,2022-06-22,W,3,Kinore,Kindbergia oregana,5,,
Site-109,Closed-Wet,2022-06-22,W,3,Lyslat,Lysimachia latifolia,0.5,,
Site-109,Closed-Wet,2022-06-22,W,3,Melsub,Melica subulata,7,,
Site-109,Closed-Wet,2022-06-22,W,3,Rhytri,Rhytidiadelphus triquetrus,20,,
