"","siteID","longitude","latitude","condition","class","date","quadrant","transect_unit","species_code","species_name","percent_cover","height_cm","notes"
"763","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","E",5,"Berner","Berberis nervosa",5,NA,""
"764","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","E",5,"Gausha","Gaultheria shallon",20,40,""
"765","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","E",5,"Hylspl","Hylocomium splendens",30,NA,""
"766","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","E",5,"Kinore","Kindbergia oregana",30,NA,""
"767","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","E",5,"Psemen","Pseudotsuga menziesii",60,NA,""
"768","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",1,"Berner","Berberis nervosa",5,NA,""
"769","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",1,"Gausha","Gaultheria shallon",0.5,10,""
"770","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",1,"Hylspl","Hylocomium splendens",30,NA,""
"771","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",1,"Kinore","Kindbergia oregana",60,NA,""
"772","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",1,"Tsuhet","Tsuga heterophylla",10,NA,""
"773","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Berner","Berberis nervosa",1,NA,""
"774","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Gausha","Gaultheria shallon",2,35,""
"775","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Hylspl","Hylocomium splendens",NA,NA,""
"776","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Isosto","Isothecium stoloniferum",1,NA,""
"777","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Kinore","Kindbergia oregana",60,NA,""
"778","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",2,"Tsuhet","Tsuga heterophylla",90,NA,""
"779","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Berner","Berberis nervosa",3,NA,""
"780","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Gausha","Gaultheria shallon",12,45,""
"781","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Hypcir","Hypnum circinale",0.5,NA,""
"782","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Isosto","Isothecium stoloniferum",1,NA,""
"783","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Kinore","Kindbergia oregana",90,NA,""
"784","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",3,"Tsuhet","Tsuga heterophylla",90,NA,""
"785","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Berner","Berberis nervosa",0.5,NA,""
"786","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Gausha","Gaultheria shallon",15,50,""
"787","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Hypcir","Hypnum circinale",1,NA,""
"788","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Isosto","Isothecium stoloniferum",2,NA,""
"789","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Kinore","Kindbergia oregana",30,NA,""
"790","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",4,"Tsuhet","Tsuga heterophylla",50,NA,""
"791","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Berner","Berberis nervosa",7,NA,""
"792","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Gausha","Gaultheria shallon",15,65,""
"793","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Hylspl","Hylocomium splendens",2,NA,""
"794","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Hypcir","Hypnum circinale",12,NA,""
"795","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Isosto","Isothecium stoloniferum",1,NA,""
"796","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Kinore","Kindbergia oregana",7,NA,""
"797","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","N",5,"Tsuhet","Tsuga heterophylla",15,NA,""
"798","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",1,"Berner","Berberis nervosa",5,NA,""
"799","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",1,"Gausha","Gaultheria shallon",17,40,""
"800","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",1,"Isosto","Isothecium stoloniferum",2,NA,""
"801","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",1,"Kinore","Kindbergia oregana",60,NA,""
"802","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",1,"Tsuhet","Tsuga heterophylla",75,NA,""
"803","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",2,"Berner","Berberis nervosa",5,NA,""
"804","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",2,"Gausha","Gaultheria shallon",12,35,""
"805","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",2,"Rosgym","Rosa gynmocarpa",0.5,NA,""
"806","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",2,"Tsuhet","Tsuga heterophylla",30,NA,""
"807","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",3,"Berner","Berberis nervosa",2,NA,""
"808","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",3,"Gausha","Gaultheria shallon",7,35,""
"809","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",3,"Lyslat","Lysimachia latifolia",0.5,NA,""
"810","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",3,"Lyslat","Lysimachia latifolia",60,NA,""
"811","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",3,"Rosgym","Rosa gynmocarpa",3,NA,""
"812","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",4,"Berner","Berberis nervosa",3,NA,""
"813","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",4,"Gausha","Gaultheria shallon",20,55,""
"814","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",4,"Hylspl","Hylocomium splendens",50,NA,""
"815","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",4,"Tsuhet","Tsuga heterophylla",8,NA,""
"816","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",5,"Berner","Berberis nervosa",3,NA,""
"817","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",5,"Gausha","Gaultheria shallon",60,60,""
"818","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",5,"Kinore","Kindbergia oregana",75,NA,""
"819","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",5,"Lyslat","Lysimachia latifolia",0.5,NA,""
"820","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","S",5,"Tsuhet","Tsuga heterophylla",100,NA,""
"821","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Berner","Berberis nervosa",2,NA,""
"822","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Gausha","Gaultheria shallon",12,75,""
"823","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Hypcir","Hypnum circinale",10,NA,""
"824","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Isosto","Isothecium stoloniferum",1,NA,""
"825","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Kinore","Kindbergia oregana",30,NA,""
"826","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",1,"Tsuhet","Tsuga heterophylla",15,NA,""
"827","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",2,"Berner","Berberis nervosa",5,NA,""
"828","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",2,"Gausha","Gaultheria shallon",35,60,""
"829","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",2,"Kinore","Kindbergia oregana",60,NA,""
"830","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Berner","Berberis nervosa",2,NA,""
"831","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Gausha","Gaultheria shallon",20,55,""
"832","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Hypcir","Hypnum circinale",1,NA,""
"833","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Isosto","Isothecium stoloniferum",2,NA,""
"834","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Kinore","Kindbergia oregana",60,NA,""
"835","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Scabol","Scapania bolanderi",0.5,NA,""
"836","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",3,"Tsuhet","Tsuga heterophylla",3,NA,""
"837","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Berner","Berberis nervosa",5,NA,""
"838","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Gausha","Gaultheria shallon",10,60,""
"839","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Isosto","Isothecium stoloniferum",2,NA,""
"840","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Kinore","Kindbergia oregana",40,NA,""
"841","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Lyslat","Lysimachia latifolia",0.5,NA,""
"842","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",4,"Scabol","Scapania bolanderi",0.5,NA,""
"843","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Berner","Berberis nervosa",3,NA,""
"844","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Hypcir","Hypnum circinale",0.5,NA,""
"845","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Isosto","Isothecium stoloniferum",0.5,NA,""
"846","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Kinore","Kindbergia oregana",80,NA,""
"847","Site-014",-123.5212066,48.81516169,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Lyslat","Lysimachia latifolia",0.5,NA,""
"848","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Berner","Berberis nervosa",35,NA,""
"849","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Gausha","Gaultheria shallon",25,65,""
"850","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Kinore","Kindbergia oregana",75,NA,""
"851","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Berner","Berberis nervosa",5,NA,""
"852","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Gausha","Gaultheria shallon",12,7,""
"853","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Kinore","Kindbergia oregana",70,NA,""
"854","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Berner","Berberis nervosa",30,NA,""
"855","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Gausha","Gaultheria shallon",15,70,""
"856","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Kinore","Kindbergia oregana",90,NA,""
"857","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Osmber","Osmorhiza berteroi",0.5,NA,""
"858","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Pteaqu","Pteridium aquilinum",0.5,NA,""
"859","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Berner","Berberis nervosa",3,NA,""
"860","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Gausha","Gaultheria shallon",3,40,""
"861","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Hylspl","Hylocomium splendens",5,NA,""
"862","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Kinore","Kindbergia oregana",90,NA,""
"863","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Pteaqu","Pteridium aquilinum",1,NA,""
"864","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Berner","Berberis nervosa",7,NA,""
"865","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Gausha","Gaultheria shallon",3,90,""
"866","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Hypcir","Hypnum circinale",3,NA,""
"867","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Kinore","Kindbergia oregana",70,NA,""
"868","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Viosem","Viola sempervirens",0.5,NA,""
"869","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Berner","Berberis nervosa",20,NA,""
"870","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Fessub","Festuca subuliflora",0.5,NA,""
"871","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Gausha","Gaultheria shallon",3,30,""
"872","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Kinore","Kindbergia oregana",85,NA,""
"873","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Pteaqu","Pteridium aquilinum",0.5,NA,""
"874","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Berner","Berberis nervosa",30,NA,""
"875","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Gausha","Gaultheria shallon",2,80,""
"876","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Kinore","Kindbergia oregana",90,NA,""
"877","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Pteaqu","Pteridium aquilinum",2,NA,""
"878","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Rhytri","Rhytidiadelphus triquetrus",0.5,NA,""
"879","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Berner","Berberis nervosa",25,NA,""
"880","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Gausha","Gaultheria shallon",10,60,""
"881","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Hylspl","Hylocomium splendens",0.5,NA,""
"882","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Kinore","Kindbergia oregana",75,NA,""
"883","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Lyslat","Lysimachia latifolia",0.5,NA,""
"884","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Rhytri","Rhytidiadelphus triquetrus",40,NA,""
"885","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Berner","Berberis nervosa",17,NA,""
"886","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Gausha","Gaultheria shallon",10,65,""
"887","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Hylspl","Hylocomium splendens",5,NA,""
"888","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Kinore","Kindbergia oregana",75,NA,""
"889","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Leuaca","Leucolepis acanthoneuron",2,NA,""
"890","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Berner","Berberis nervosa",20,NA,""
"891","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Gausha","Gaultheria shallon",25,60,""
"892","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Hylspl","Hylocomium splendens",30,NA,""
"893","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Kinore","Kindbergia oregana",30,NA,""
"894","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Pteaqu","Pteridium aquilinum",3,NA,""
"895","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Thupli","Thuja plicata",0.5,NA,""
"896","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Berner","Berberis nervosa",7,NA,""
"897","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Gausha","Gaultheria shallon",2,30,""
"898","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Kinore","Kindbergia oregana",50,NA,""
"899","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Pteaqu","Pteridium aquilinum",2,NA,""
"900","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Scabol","Scapania bolanderi",0.5,NA,""
"901","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Berner","Berberis nervosa",15,NA,""
"902","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Gausha","Gaultheria shallon",0.5,20,""
"903","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Kinore","Kindbergia oregana",50,NA,""
"904","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Pteaqu","Pteridium aquilinum",1,NA,""
"905","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Berner","Berberis nervosa",25,NA,""
"906","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Gausha","Gaultheria shallon",3,NA,""
"907","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Kinore","Kindbergia oregana",30,NA,""
"908","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Pteaqu","Pteridium aquilinum",5,NA,""
"909","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Berner","Berberis nervosa",3,NA,""
"910","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Gausha","Gaultheria shallon",1,20,""
"911","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Kinore","Kindbergia oregana",70,NA,""
"912","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Pteaqu","Pteridium aquilinum",5,NA,""
"913","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Berner","Berberis nervosa",2,NA,""
"914","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Gausha","Gaultheria shallon",5,35,""
"915","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Hypcir","Hypnum circinale",0.5,NA,""
"916","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Kinore","Kindbergia oregana",75,NA,""
"917","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Pteaqu","Pteridium aquilinum",5,NA,""
"918","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Scabol","Scapania bolanderi",0.5,NA,""
"919","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Gausha","Gaultheria shallon",1,35,""
"920","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Hylspl","Hylocomium splendens",10,NA,""
"921","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Kinore","Kindbergia oregana",90,NA,""
"922","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Pteaqu","Pteridium aquilinum",3,NA,""
"923","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",2,"Gausha","Gaultheria shallon",4,50,""
"924","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",2,"Hylspl","Hylocomium splendens",5,NA,""
"925","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",2,"Kinore","Kindbergia oregana",85,NA,""
"926","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",3,"Gausha","Gaultheria shallon",2,NA,""
"927","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",3,"Hylspl","Hylocomium splendens",40,NA,""
"928","Site-015",-123.5331525,48.82015993,"Closed-Dry","Closed-Dry","2022-06-22","W",3,"Isosto","Isothecium stoloniferum",0.5,NA,""
